,name,price,ratings,num_rating_reviews,general,display,performance,connectivity,battery
227,HP Victus 15-fb0122AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹54,990",73 votes,--rating: 4.05;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 23\u2009mmThick', '2.37\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 137\u2009PPILow', 'Anti Glare', '16:9 Aspect Ratio']","['5th Gen AMD Ryzen 5  5600H ', '6 x 3.3\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', '4\u2009GB, NVIDIA GeForce GTX 1650 GraphicsLargest', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['52.5\u2009Wh, 3 Cell BatteryGood']"
228,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹1,59,990",69 votes • 6 reviews,--rating: 4.6;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 19.9\u2009mmAverage', '1.9\u2009kgAverage', '1 Year Warranty']","['16\u2009inchesLarge', '3200\u2009x\u20092000\u2009pixelsGood', '~ 236\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i9 13900H', '6 x 2.6\u2009GHz (Turbo Speed upto 5.4\u2009GHz) Performance Cores  8 x 1.9\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['96\u2009Wh, 6 Cell BatteryGood']"
229,Acer Predator Helios Neo 16 NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹99,990",182 votes • 7 reviews,--rating: 4.35;,"['OS: Windows 11', 'Utility: Performance', '2.6\u2009kgHeavy', '1 Year Warranty']","['16\u2009inchesLarge', '1920\u2009x\u20091200\u2009pixelsAverage', '~ 142\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i5 13500HX', '6 x (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR5 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
230,Realme Book Prime CloudPro002 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹40,990",265 votes • 39 reviews,--rating: 4.15;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 14.9\u2009mmSlim', '1.37\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '2160\u2009x\u20091440\u2009pixelsGood', '~ 185\u2009PPIHigh', 'Anti Glare']","['11th Gen Intel Core i5 11320H', '4 x 2.5\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Cores', 'Quad Core, 8 Threads', '8\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '8\u2009GB LPDDR4X RAMAverage', '512\u2009GB SSD']","['Thunderbolt', 'WiFi, Bluetooth', '1 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",
231,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,09,990",123 votes • 4 reviews,--rating: 4.55;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 22.5\u2009mmThick', '2.37\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 13700H', '6 x (Turbo Speed upto 5\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.7\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['70\u2009Wh, 4 Cell BatteryGood']"
232,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹84,000",133 votes • 3 reviews,--rating: 4.65;,"['OS: Windows 11', 'Utility: Everyday Use, Gaming, Performance', 'Thickness: 26.9\u2009mmThick', '2.5\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['7th Gen AMD Ryzen 7 7735HS', '8 x 3.2\u2009GHz (Turbo Speed upto 4.75\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['57\u2009Wh, 4 Cell BatteryGood']"
233,Asus Vivobook S14 Flip 2022 TN3402QA-LZ741WS Laptop (AMD Ryzen 7-5800H/ 16GB/ 512GB SSD/Win11),"₹69,990",123 votes • 7 reviews,--rating: 4.25;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 19\u2009mmAverage', '1.5\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091200\u2009pixelsGood', '~ 162\u2009PPIHigh', 'Touch Screen', '16:10 Aspect Ratio']","['5th Gen AMD Ryzen 7 5800H', '8 x 3.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', 'AMD Radeon Graphics Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
234,Asus Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹75,990",91 votes,--rating: 4.3;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 17.9\u2009mmSlim', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '2880\u2009x\u20091620\u2009pixelsGood', '~ 212\u2009PPIHigh', 'Anti Glare', '16:9 Aspect Ratio']","['13th Gen Intel Core i5 13500H', '4 x (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '12 Cores (4P + 8E), 16 Threads', '18\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI, Thunderbolt', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['4 Cell Battery']
235,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹64,990",118 votes,--rating: 4.05;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.9\u2009mmAverage', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:09 Aspect Ratio']","['13th Gen Intel Core i5 13500H', '4 x (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '12 Cores (4P + 8E), 16 Threads', '18\u2009MB Cache', 'Integrated Intel iris Xe Graphics Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
236,Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),"₹24,551","1,076 votes • 20 reviews",--rating: 4;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage']","['Intel Celeron  N4020', '2 x 1.1\u2009GHz (Turbo Speed upto 2.8\u2009GHz) Cores', 'Dual Core, 2 Threads', '4\u2009MB Cache', 'Intel Integrated Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMLargest', '256\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']",
237,Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),"₹40,990",727 votes,--rating: 4.3;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 17\u2009mmSlim', '1.54\u2009kgLight', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', '16:9  Aspect Ratio']","['5th Gen AMD Ryzen 5  5500U', '6 x 2.1\u2009GHz (Turbo Speed upto 4\u2009GHz) Cores', 'Hexa Core, 12 Threads', '8\u2009MB Cache', 'AMD Radeon Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['56\u2009Wh, 3 Cell BatteryGood']"
238,Honor MagicBook X16 2023 BRN-F56 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹48,990",465 votes,--rating: 4.15;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 18\u2009mmSlim', '1.75\u2009kgHeavy', '1 Year Warranty']","['16\u2009inchesLargest', '1920\u2009x\u20091200\u2009pixelsGood', '~ 142\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', 'Intel UHD Graphics Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['60\u2009Wh BatteryGood']
239,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),"₹41,490",666 votes • 16 reviews,--rating: 4.25;,"['OS: Windows 11', 'Utility: Performance', '1.69\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '250 nits, 141 ppi, Color Gamut: 45%NTSC Aspect Ratio']","['5th Gen AMD Ryzen 5 5500U', '6 x 2.1\u2009GHz (Turbo Speed upto 4\u2009GHz) Cores', 'Hexa Core, 12 Threads', '8\u2009MB Cache', 'AMD Radeon AMD Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.0', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
240,HP 15-fc0028AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),"₹45,790",104 votes • 4 reviews,--rating: 4.65;,"['OS: Windows 11', 'Utility: Performance', '1.75\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['7th Gen AMD Ryzen 5 7520U', '4 x 2.8\u2009GHz (Turbo Speed upto 4.3\u2009GHz) Cores', 'Quad Core, 8 Threads', '4\u2009MB Cache', 'AMD Radeon AMD Graphics', '8\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
241,HP Victus 15-fb0108AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹56,990",88 votes,--rating: 4.7;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 23\u2009mmThick', '2.37\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 137\u2009PPILow', 'Anti Glare', '16:9 Aspect Ratio']","['5th Gen AMD Ryzen 5  5600H ', '6 x 3.3\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', '4\u2009GB, AMD Radeon RX 6500M Graphics GraphicsLargest', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['52.5\u2009Wh, 3 Cell BatteryGood']"
242,HP 14s-dy5008TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹42,990","1,336 votes",--rating: 4.05;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 17.9\u2009mmSlim', '1.46\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', 'Anti Glare']","['12th Gen Intel Core i3 1215U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Intel Integrated UHD Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.0', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
243,Asus ROG Zephyrus Duo 16 (2023) GX650PY-NM052WS Gaming Laptop ( AMD Ryzen 9 7945HX/ 32GB/ 2TB SSD/ Win11/ 16GB Graph),"₹4,29,990",68 votes,--rating: 4.5;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 20.5\u2009mmSlim', '2.67\u2009kgAverage', '1 Year Warranty']","['16\u2009inchesSmallest', '3840\u2009x\u20092400\u2009pixelsBest', '~ 283\u2009PPIHighest', 'Anti Glare', '16:10 Aspect Ratio']","['7th Gen AMD Ryzen 9  7945HX ', '16 x 2.5\u2009GHz (Turbo Speed upto 5.4\u2009GHz) Cores', '16 Cores, 32 Threads', '64\u2009MB Cache', '16\u2009GB, NVIDIA GeForce RTX 4090 GraphicsLargest', '32\u2009GB DDR5 RAMAverage', '2\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
244,Acer Extensa 15 EX215-33 2023 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),"₹32,990","1,170 votes • 4 reviews",--rating: 4.15;,"['OS: Windows 11', 'Utility: Everyday Use, Performance', 'Thickness: 18.9\u2009mmSlim', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['Intel Core i3 N305', '8 x (Turbo Speed upto 3.8\u2009GHz) Cores', 'Octa Core, 8 Threads', '6\u2009MB Cache', 'Intel Integrated UHD Graphics', '8\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 1 x USB Type-C']","['40\u2009Wh, 3 Cell BatteryGood']"
245,Acer Extensa 15 EX215-33 Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),"₹30,990","1,075 votes • 14 reviews",--rating: 4.1;,"['OS: Windows 11', 'Utility: Everyday Use, Performance', 'Thickness: 18.9\u2009mmSlim', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['Intel Core i3 N305', '8 x (Turbo Speed upto 3.8\u2009GHz) Cores', 'Octa Core, 8 Threads', '6\u2009MB Cache', 'Intel Integrated UHD Graphics', '8\u2009GB LPDDR5 RAMAverage', '256\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 1 x USB Type-C']","['40\u2009Wh, 3 Cell BatteryGood']"
246,Acer Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹64,990",129 votes • 1 reviews,--rating: 4.2;,"['OS: Windows 11', 'Utility: Everyday Use, Gaming, Performance', 'Thickness: 26.9\u2009mmThick', '2.5\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['7th Gen AMD Ryzen 5 7535HS', '6 x 3.3\u2009GHz (Turbo Speed upto 4.55\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLargest', '8\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.2', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['57\u2009Wh, 4 Cell BatteryGood']"
247,MSI Katana 15 B13VFK-296IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,16,990",77 votes,--rating: 4.5;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 24.9\u2009mmThick', '2.25\u2009kgHeavy', '2 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 13620H', '6 x (Turbo Speed upto 4.9\u2009GHz) Performance Cores  4 x (Turbo Speed upto 3.6\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '24\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4060 GraphicsLarge', '16\u2009GB DDR5 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['53.5\u2009Wh, 3 Cell BatteryGood']"
248,Asus Vivobook Go 15 2023 E1504FA-NJ543WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"₹44,990",86 votes,--rating: 3.9;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 17.9\u2009mmSlim', '1.63\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['7th Gen AMD Ryzen 5 7520U', '4 x 2.8\u2009GHz (Turbo Speed upto 4.3\u2009GHz) Cores', 'Quad Core, 8 Threads', '4\u2009MB Cache', 'AMD Radeon AMD Graphics', '16\u2009GB LPDDR5 RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']",['45\u2009Wh BatteryGood']
249,Acer Extensa EX215-23 NX.EH3SI.003 Laptop (Ryzen 5 7520U/ 8 GB/512 GB SSD/Win11 Home),"₹34,990",677 votes • 35 reviews,--rating: 4.15;,"['OS: Windows 11', 'Utility: Everyday Use, Performance', 'Thickness: 18.9\u2009mmSlim', '1.78\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage']","['7th Gen AMD Ryzen 5 7520U', '4 x 2.8\u2009GHz (Turbo Speed upto 4.3\u2009GHz) Cores', 'Quad Core, 8 Threads', '4\u2009MB Cache', 'AMD Radeon AMD Graphics', '8\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['40\u2009Wh, 3 Cell BatteryGood']"
250,HP Victus 15-Fa0117TX Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹67,990",75 votes,--rating: 4.6;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 22.5\u2009mmThick', '2.37\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 137\u2009PPILow', 'Anti Glare', '16:9 Aspect Ratio']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '4\u2009GB, NVIDIA GeForce GTX 1650 GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['52.5\u2009Wh, 3 Cell BatteryGood']"
251,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹89,990",243 votes • 17 reviews,--rating: 4.5;,"['OS: Windows 11', 'Utility: Business, Performance', 'Thickness: 15.4\u2009mmSlim', '1.57\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 1355U', '2 x (Turbo Speed upto 5\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.7\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB LPDDR4x RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['54\u2009Wh BatteryGood']
252,Samsung Galaxy Book 3 NP750XFG-KA2IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹76,990",347 votes • 19 reviews,--rating: 4.4;,"['OS: Windows 11', 'Utility: Business, Performance', 'Thickness: 15.4\u2009mmSlim', '1.57\u2009kgLight', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i5 1335U', '2 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB LPDDR4x RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['54\u2009Wh BatteryGood']
253,Asus Vivobook 15 X1502ZA-EJ332WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹42,990",339 votes • 13 reviews,--rating: 4;,"['OS: Windows 11', 'Utility: Performance', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:09 Aspect Ratio']","['12th Gen Intel Core i3 1220P', '2 x 1.5\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  8 x 1.1\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
254,MSI Pulse 17 B13VGK-252IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,54,990",99 votes • 1 reviews,--rating: 4.35;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 27.2\u2009mmThick', '2.7\u2009kgHeavy', '2 Year Warranty']","['17.3\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsBad', '~ 127\u2009PPILow', 'Anti Glare']","['13th Gen Intel Core i7 13700H', '6 x (Turbo Speed upto 5\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.7\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4070 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
